index,ticker,quoteType,marketCap,sharesOutstanding,exchange,bookValue,longName,shortName,trailingPE,trailingAnnualDividendYield
4977,TECH,EQUITY,17025474560.0,39295300.0,NMS,41.743,Bio-Techne Corporation,Bio-Techne Corp,99.900856,0.002955847
4978,TECTP,EQUITY,42955700.0,4051660.0,NCM,11.655,"Tectonic Financial, Inc.","Tectonic Financial, Inc. - 9.00",4.792948,0.011638734
4979,TEDU,EQUITY,28858350.0,11317000.0,NMS,-124.411,"Tarena International, Inc.","Tarena International, Inc.",,
4980,TEKK,EQUITY,308124992.0,25000000.0,NCM,-0.896,Tekkorp Digital Acquisition Corp.,Tekkorp Digital Acquisition Cor,,
4981,TEKKU,EQUITY,,,NCM,-0.896,Tekkorp Digital Acquisition Corp.,Tekkorp Digital Acquisition Cor,,
4982,TEKKW,EQUITY,,,NCM,,Tekkorp Digital Acquisition Corp.,Tekkorp Digital Acquisition Cor,,
4983,TELA,EQUITY,166066224.0,14503600.0,NGM,1.912,"TELA Bio, Inc.","TELA Bio, Inc.",,
4984,TENB,EQUITY,6313467904.0,107445000.0,NMS,1.845,"Tenable Holdings, Inc.","Tenable Holdings, Inc.",,
4985,TENX,EQUITY,19613490.0,25206900.0,NCM,0.287,"Tenax Therapeutics, Inc.","Tenax Therapeutics, Inc.",,
4986,TER,EQUITY,18968776704.0,163004000.0,NMS,15.498,"Teradyne, Inc.","Teradyne, Inc.",21.919382,0.003383236
4987,TERN,EQUITY,75801904.0,25267300.0,NMS,6.814,"Terns Pharmaceuticals, Inc.","Terns Pharmaceuticals, Inc.",,
4988,TESS,EQUITY,53800560.0,8966760.0,NMS,8.4,TESSCO Technologies Incorporated,TESSCO Technologies Incorporate,,0.0
4989,TETC,EQUITY,469700000.0,38500000.0,NCM,-0.533,Tech and Energy Transition Corporation Class A Common Stock,Tech and Energy Transition Corp,168.27586,
4990,TETCU,EQUITY,,,NCM,-0.533,Tech and Energy Transition Corporation,Tech and Energy Transition Corp,169.31035,
4991,TETCW,EQUITY,,,NCM,,Tech and Energy Transition Corporation Warrant,Tech and Energy Transition Corporation Warrant,,
4992,TETE,EQUITY,,,NGM,,Technology & Telecommunication Acquisition Corporation,Technology & Telecommunication ,,
4993,TETEU,EQUITY,,,NGM,,Technology & Telecommunication Acquisition Corporation,Technology & Telecommunication ,,
4994,TETEW,EQUITY,,,NGM,,Technology & Telecommunication Acquisition Corporation,Technology & Telecommunication ,,
4995,TFFP,EQUITY,163648112.0,25371800.0,NGM,1.882,"TFF Pharmaceuticals, Inc.","TFF Pharmaceuticals, Inc.",,
4996,TFSL,EQUITY,4680386048.0,280767008.0,NMS,6.17,TFS Financial Corporation,TFS Financial Corporation,58.083622,0.0676506
4997,TGA,EQUITY,269131168.0,72542096.0,NCM,2.374,TransGlobe Energy Corporation,TransGlobe Energy Corporation,8.812351,0.009615384
4998,TGAA,EQUITY,,,NGM,,Target Global Acquisition I Corp.,Target Global Acquisition I Cor,,
4999,TGAAU,EQUITY,,,NGM,,Target Global Acquisition I Corp.,Target Global Acquisition I Cor,,
5000,TGAAW,EQUITY,,,NGM,,Target Global Acquisition I Corp.,Target Global Acquisition I Cor,,
5001,TGAN,EQUITY,375688672.0,51393800.0,NCM,-0.469,"Transphorm, Inc.","Transphorm, Inc.",,
5002,TGLS,EQUITY,1224765696.0,47674800.0,NCM,4.945,Tecnoglass Inc.,Tecnoglass Inc.,18.29772,0.0043581617
5003,TGTX,EQUITY,1440865536.0,142943008.0,NCM,2.379,"TG Therapeutics, Inc.","TG Therapeutics, Inc.",,
5004,TGVC,EQUITY,143021328.0,11557500.0,NGM,0.007,TG Venture Acquisition Corp.,TG Venture Acquisition Corp.,,
5005,TGVCU,EQUITY,,,NGM,0.007,TG Venture Acquisition Corp.,TG Venture Acquisition Corp.,,
5006,TGVCW,EQUITY,,,NGM,0.01,TG Venture Acquisition Corp.,TG Venture Acquisition Corp. Warrants,,
5007,TH,EQUITY,608985280.0,101837000.0,NCM,0.965,Target Hospitality Corp.,Target Hospitality Corp.,,
5008,THAC,EQUITY,215840624.0,17250000.0,NGM,0.003,Thrive Acquisition Corporation,Thrive Acquisition Corporation,,
5009,THACU,EQUITY,,,NGM,0.003,Thrive Acquisition Corporation,Thrive Acquisition Corporation,,
5010,THACW,EQUITY,,,NGM,0.003,Thrive Acquisition Corporation,Thrive Acquisition Corporation Warrant,,
5011,THCA,EQUITY,198876208.0,17144500.0,NCM,-0.156,Tuscan Holdings Corp. II,Tuscan Holdings Corp. II,331.4286,
5012,THCAU,EQUITY,,,NCM,-0.156,Tuscan Holdings Corp. II,Tuscan Holdings Corp. II,338.2857,
5013,THCAW,EQUITY,,,NCM,,,Tuscan Holdings Corp. II,,
5014,THCP,EQUITY,296399360.0,24300800.0,NGM,-0.398,Thunder Bridge Capital Partners IV Inc.,Thunder Bridge Capital Partners,,
5015,THCPU,EQUITY,,,NGM,-0.398,Thunder Bridge Capital Partners IV Inc.,Thunder Bridge Capital Partners,,
5016,THCPW,EQUITY,,,NGM,-0.001,Thunder Bridge Capital Partners IV Inc.,"Thunder Bridge Capital Partners IV, Inc. Warrant",,
5017,THFF,EQUITY,557353280.0,12871900.0,NMS,46.22,First Financial Corporation,First Financial Corporation Ind,9.470691,0.02449168
5018,THMO,EQUITY,7980906.0,11911800.0,NCM,0.535,"ThermoGenesis Holdings, Inc.","ThermoGenesis Holdings, Inc.",,
5019,THRM,EQUITY,2402427904.0,33228600.0,NMS,19.729,Gentherm Incorporated,Gentherm Inc,22.509342,
5020,THRN,EQUITY,364664384.0,52545300.0,NMS,2.164,"Thorne HealthTech, Inc.","Thorne Healthtech, Inc.",,
5021,THRX,EQUITY,479138208.0,38702600.0,NMS,-44.022,"Theseus Pharmaceuticals, Inc.","Theseus Pharmaceuticals, Inc.",,
5022,THRY,EQUITY,988425152.0,33966500.0,NCM,8.963,"Thryv Holdings, Inc.","Thryv Holdings, Inc.",4.989712,
5023,THTX,EQUITY,237804000.0,95121600.0,NCM,0.283,Theratechnologies Inc.,Theratechnologies Inc.,,
5024,THWWW,EQUITY,,,NCM,,Target Hospitality Corp.,Target Hospitality Corp.,,
5025,TIG,EQUITY,260480256.0,51174900.0,NMS,8.252,"Trean Insurance Group, Inc.","Trean Insurance Group, Inc.",9.187726,
5026,TIGO,EQUITY,2580997376.0,100194000.0,NMS,19.499,Millicom International Cellular S.A.,Millicom International Cellular,,0.0396668
5027,TIGR,EQUITY,803756288.0,151284992.0,NMS,2.94,UP Fintech Holding Limited,UP Fintech Holding Limited,25.0,
5028,TIL,EQUITY,1437536000.0,128927000.0,NMS,4.667,"Instil Bio, Inc.","Instil Bio, Inc.",,
5029,TILE,EQUITY,817910400.0,59054900.0,NMS,5.703,"Interface, Inc.","Interface, Inc.",15.474861,0.0029476788
5030,TIOA,EQUITY,420900000.0,34500000.0,NCM,-0.484,Tio Tech A,Tio Tech A,,
5031,TIOAU,EQUITY,,,NCM,-0.484,Tio Tech A,Tio Tech A,,
5032,TIOAW,EQUITY,,,NCM,,Tio Tech A,Tio Tech A Warrants,,
5033,TIPT,EQUITY,437991872.0,33900300.0,NCM,11.367,Tiptree Inc.,Tiptree Inc.,8.444445,0.012451361
5034,TIRX,EQUITY,,,NCM,,Tian Ruixiang Holdings Ltd,TIAN RUIXIANG Holdings Ltd,,
5035,TITN,EQUITY,629156544.0,22590900.0,NMS,18.653,Titan Machinery Inc.,Titan Machinery Inc.,14.194699,
5036,TIVC,EQUITY,16321586.0,9715230.0,NCM,-2.044,"Tivic Health Systems, Inc.","Tivic Health Systems, Inc.",,
5037,TKLF,EQUITY,,,NCM,,"Yoshitsu Co., Ltd","Yoshitsu Co., Ltd",,
5038,TKNO,EQUITY,405052064.0,28011900.0,NGM,5.22,"Alpha Teknova, Inc.","Alpha Teknova, Inc.",,
5039,TLGY,EQUITY,,,NGM,,TLGY Acquisition Corporation,TLGY Acquisition Corporation,,
5040,TLGYU,EQUITY,,,NGM,-0.011,TLGY Acquisition Corporation,TLGY Acquisition Corporation,,
5041,TLGYW,EQUITY,,,NGM,,TLGY Acquisition Corporation,TLGY Acquisition Corporation Wa,,
5042,TLIS,EQUITY,37855584.0,26288600.0,NGM,9.968,Talis Biomedical Corporation,Talis Biomedical Corporation,,
5043,TLMD,EQUITY,301670080.0,100893000.0,NMS,1.803,"SOC Telemed, Inc.","SOC Telemed, Inc.",,
5044,TLMDW,EQUITY,,,NMS,,"SOC Telemed, Inc.","SOC Telemed, Inc.",,
5045,TLRY,EQUITY,3549873408.0,474582016.0,NMS,9.588,"Tilray Brands, Inc.","Tilray Brands, Inc. - Class 2",,
5046,TLS,EQUITY,657538752.0,66755200.0,NGM,2.569,Telos Corporation,Telos Corporation,,
5047,TLSA,EQUITY,102171400.0,97306096.0,NGM,0.235,Tiziana Life Sciences PLC,Tiziana Life Sciences Ltd,,
5048,TLT,ETF,14522086400.0,109700000.0,NGM,143.117,iShares 20+ Year Treasury Bond ETF,iShares 20+ Year Treasury Bond ,,0.017440323
5049,TMC,EQUITY,551884608.0,225259008.0,NMS,0.475,TMC the metals company Inc.,TMC the metals company Inc.,,
5050,TMCI,EQUITY,1036865728.0,53172600.0,NMS,1.845,"Treace Medical Concepts, Inc.","Treace Medical Concepts, Inc.",,
5051,TMCWW,EQUITY,,,NMS,0.089,TMC the metals company Inc.,TMC the metals company Inc. Warrants,,
5052,TMDI,EQUITY,60034232.0,110928000.0,NCM,0.229,Titan Medical Inc.,Titan Medical Inc.,,
5053,TMDX,EQUITY,763628224.0,27768300.0,NGM,2.829,"TransMedics Group, Inc.","TransMedics Group, Inc.",,
5054,TMKR,EQUITY,341549984.0,27600000.0,NCM,-0.729,Tastemaker Acquisition Corp.,Tastemaker Acquisition Corp.,,
5055,TMKRU,EQUITY,,,NCM,-0.729,Tastemaker Acquisition Corp.,Tastemaker Acquisition Corp.,,
5056,TMKRW,EQUITY,,,NCM,,Tastemaker Acquisition Corp.,Tastemaker Acquisition Corp.,,
5057,TMPM,EQUITY,124446872.0,10190500.0,NCM,-0.429,Turmeric Acquisition Corp.,Turmeric Acquisition Corp.,,
5058,TMPMU,EQUITY,,,NCM,-0.429,Turmeric Acquisition Corp.,Turmeric Acquisition Corp.,,
5059,TMPMW,EQUITY,,,NCM,,Turmeric Acquisition Corp.,Turmeric Acquisition Corp.,,
5060,TMUS,EQUITY,163325771776.0,1249049984.0,NMS,54.784,"T-Mobile US, Inc.","T-Mobile US, Inc.",49.15789,
5061,TNDM,EQUITY,7693174272.0,63532700.0,NGM,6.141,"Tandem Diabetes Care, Inc.","Tandem Diabetes Care, Inc.",357.19763,
5062,TNGX,EQUITY,655722496.0,87546400.0,NGM,4.174,"Tango Therapeutics, Inc.","Tango Therapeutics, Inc.",,
5063,TNXP,EQUITY,108231256.0,496246016.0,NCM,0.501,Tonix Pharmaceuticals Holding Corp.,Tonix Pharmaceuticals Holding C,,
5064,TNYA,EQUITY,516015008.0,41281200.0,NMS,7.357,"Tenaya Therapeutics, Inc.","Tenaya Therapeutics, Inc.",,
5065,TOAC,EQUITY,288937504.0,23000000.0,NGM,-0.001,Talon 1 Acquisition Corp.,Talon 1 Acquisition Corp.,,
5066,TOACU,EQUITY,,,NGM,-0.001,Talon 1 Acquisition Corp.,Talon 1 Acquisition Corp.,,
5067,TOACW,EQUITY,,,NGM,-0.001,Talon 1 Acquisition Corp.,Talon 1 Acquisition Corp. Warrant,,
5068,TOI,EQUITY,532573280.0,74590096.0,NCM,,"The Oncology Institute, Inc.","The Oncology Institute, Inc.",,
5069,TOIIW,EQUITY,,,NCM,,"The Oncology Institute, Inc.",,,
5070,TOMZ,EQUITY,18145882.0,19681000.0,NCM,0.774,"TOMI Environmental Solutions, Inc.","TOMI Environmental Solutions, I",,
5071,TOPS,EQUITY,41026960.0,39832000.0,NCM,2.803,Top Ships Inc.,TOP Ships Inc.,,
5072,TOUR,EQUITY,107470408.0,123515000.0,NGM,10.562,Tuniu Corporation,Tuniu Corporation,,
5073,TOWN,EQUITY,2179760128.0,72682896.0,NMS,26.235,TowneBank,Towne Bank,9.674193,0.0253841
5074,TPBA,EQUITY,219141296.0,18036300.0,NCM,-0.91,TPB Acquisition Corporation I,TPB Acquisition Corporation I,,
5075,TPBAU,EQUITY,,,NCM,-0.91,TPB Acquisition Corporation I,TPB Acquisition Corporation I,,
5076,TPBAW,EQUITY,,,NCM,-0.009,TPB Acquisition Corporation I,TPB Acquisition Corporation I Warrant,,
5077,TPG,EQUITY,,,NMS,,TPG Inc.,TPG Inc.,,
5078,TPIC,EQUITY,515653440.0,37070700.0,NGM,3.535,"TPI Composites, Inc.","TPI Composites, Inc.",,
5079,TPST,EQUITY,22113024.0,6910320.0,NCM,6.309,"Tempest Therapeutics, Inc.","Tempest Therapeutics, Inc.",,
5080,TPTX,EQUITY,1423030400.0,49479500.0,NMS,20.567,"Turning Point Therapeutics, Inc.","Turning Point Therapeutics, Inc",,
5081,TQQQ,ETF,,,NGM,,ProShares UltraPro QQQ,ProShares UltraPro QQQ,,
5082,TRDA,EQUITY,288095040.0,31212900.0,NGM,-46.9,"Entrada Therapeutics, Inc.","Entrada Therapeutics, Inc.",,
5083,TREE,EQUITY,1632265216.0,13335500.0,NMS,32.344,"LendingTree, Inc.","LendingTree, Inc.",128.57143,
5084,TRHC,EQUITY,149940016.0,25718700.0,NGM,2.873,"Tabula Rasa HealthCare, Inc.","Tabula Rasa HealthCare, Inc.",,
5085,TRIB,EQUITY,22364820.0,20901700.0,NMS,0.039,Trinity Biotech plc,Trinity Biotech plc,,
5086,TRIN,EQUITY,529504800.0,27237900.0,NMS,14.697,Trinity Capital Inc.,Trinity Capital Inc.,5.6892014,0.0072501297
5087,TRIP,EQUITY,3786159104.0,125381000.0,NMS,5.748,"Tripadvisor, Inc.","TripAdvisor, Inc.",,
5088,TRKA,EQUITY,47930300.0,43573000.0,NCM,0.404,"Troika Media Group, Inc.","Troika Media Group, Inc.",,
5089,TRKAW,EQUITY,,,NCM,,"Troika Media Group, Inc.","Troika Media Group, Inc. Warrant",,
5090,TRMB,EQUITY,18268362752.0,251008000.0,NMS,15.465,Trimble Inc.,Trimble Inc.,33.12699,
5091,TRMD,EQUITY,726659136.0,80739904.0,NMS,13.027,TORM plc,TORM plc,,0.0
5092,TRMK,EQUITY,1900990208.0,62450400.0,NMS,28.32,Trustmark Corporation,Trustmark Corporation,11.187064,0.030273117
5093,TRMR,EQUITY,1116244736.0,77241200.0,NGM,6.98,Tremor International Ltd,Tremor International Ltd. - Ame,15.362473,
5094,TRNS,EQUITY,627368704.0,7518800.0,NGM,10.74,"Transcat, Inc.","Transcat, Inc.",54.571617,
5095,TRON,EQUITY,230325008.0,18500000.0,NCM,-0.672,Corner Growth Acquisition Corp. 2,Corner Growth Acquisition Corp.,,
5096,TRONU,EQUITY,,,NCM,-0.672,Corner Growth Acquisition Corp. 2,Corner Growth Acquisition Corp.,,
5097,TRONW,EQUITY,,,NCM,0.216,Corner Growth Acquisition Corp. 2,Corner Growth Acquisition Corp. 2 Warrants,,
5098,TROO,EQUITY,433823456.0,101598000.0,NCM,0.686,"TROOPS, Inc.","TROOPS, Inc.",,
5099,TROW,EQUITY,35035205632.0,229198000.0,NMS,36.523,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",11.519216,0.027382761
5100,TRS,EQUITY,1388992128.0,42856900.0,NMS,14.339,TriMas Corporation,TriMas Corporation,20.499683,
5101,TRST,EQUITY,622487232.0,19218500.0,NMS,30.531,TrustCo Bank Corp NY,TrustCo Bank Corp NY,10.5746,0.04268713
5102,TRUE,EQUITY,381769952.0,95922096.0,NMS,3.571,"TrueCar, Inc.","TrueCar, Inc.",6.1609907,
5103,TRUP,EQUITY,3663001344.0,40368100.0,NGM,8.225,"Trupanion, Inc.","Trupanion, Inc.",,
5104,TRVG,EQUITY,845474688.0,358252000.0,NMS,1.882,trivago N.V.,trivago N.V.,,
5105,TRVI,EQUITY,49108540.0,25846600.0,NGM,0.527,"Trevi Therapeutics, Inc.","Trevi Therapeutics, Inc.",,
5106,TRVN,EQUITY,82571584.0,164518000.0,NCM,0.472,"Trevena, Inc.","Trevena, Inc.",,
5107,TSAT,EQUITY,197064144.0,11907200.0,NMS,12.959,Telesat Corporation,Telesat Corporation,8.010649,
5108,TSBK,EQUITY,225493888.0,8354720.0,NGM,24.762,"Timberland Bancorp, Inc.","Timberland Bancorp, Inc.",8.253822,0.030729359
5109,TSC,EQUITY,1096412672.0,33154300.0,NMS,19.11,"TriState Capital Holdings, Inc.","TriState Capital Holdings, Inc.",21.050287,
5110,TSCAP,EQUITY,565582272.0,1610000.0,NMS,19.11,"TriState Capital Holdings, Inc.","TriState Capital Holdings, Inc.",16.556334,
5111,TSCBP,EQUITY,611883520.0,28862300.0,NMS,19.11,"TriState Capital Holdings, Inc.","TriState Capital Holdings, Inc.",16.295353,
5112,TSCO,EQUITY,25802999808.0,113815000.0,NMS,17.734,Tractor Supply Company,Tractor Supply Company,28.987343,0.008398681
5113,TSEM,EQUITY,5262801408.0,108489000.0,NMS,14.392,Tower Semiconductor Ltd.,Tower Semiconductor Ltd.,40.79899,
5114,TSHA,EQUITY,243924528.0,38473900.0,NMS,3.649,"Taysha Gene Therapies, Inc.","Taysha Gene Therapies, Inc.",,
5115,TSIB,EQUITY,367312512.0,30000000.0,NCM,-0.54,Tishman Speyer Innovation Corp. II,Tishman Speyer Innovation Corp.,,
5116,TSIBU,EQUITY,,,NCM,-0.54,Tishman Speyer Innovation Corp. II,Tishman Speyer Innovation Corp.,,
5117,TSIBW,EQUITY,,,NCM,,Tishman Speyer Innovation Corp. II,Tishman Speyer Innovation Corp.,,
5118,TSLA,EQUITY,1089210286080.0,1004259968.0,NMS,26.945,"Tesla, Inc.","Tesla, Inc.",354.20966,
5119,TSP,EQUITY,2541412352.0,189027008.0,NMS,6.62,TuSimple Holdings Inc.,TuSimple Holdings Inc.,,
5120,TSRI,EQUITY,18678812.0,1962060.0,NCM,6.104,"TSR, Inc.","TSR, Inc.",3.2414029,
5121,TSVT,EQUITY,424616544.0,23369100.0,NMS,-2.499,"2seventy bio, Inc.","2seventy bio, Inc.",,
5122,TTCF,EQUITY,1009203392.0,81982400.0,NCM,2.757,"Tattooed Chef, Inc.","Tattooed Chef, Inc.",,
5123,TTD,EQUITY,37242068992.0,436076992.0,NGM,2.711,"The Trade Desk, Inc.","The Trade Desk, Inc.",128.93048,
5124,TTEC,EQUITY,3877548544.0,46989200.0,NMS,10.408,"TTEC Holdings, Inc.","TTEC Holdings, Inc.",24.953129,0.010906447
5125,TTEK,EQUITY,9008577536.0,53885500.0,NMS,22.864,"Tetra Tech, Inc.","Tetra Tech, Inc.",39.24413,0.00448648
5126,TTGT,EQUITY,2394917120.0,28819700.0,NGM,7.235,"TechTarget, Inc.","TechTarget, Inc.",119.74063,
5127,TTMI,EQUITY,1540338816.0,104359000.0,NMS,13.876,"TTM Technologies, Inc.","TTM Technologies, Inc.",18.82653,
5128,TTNP,EQUITY,9319310.0,9914160.0,NCM,0.76,"Titan Pharmaceuticals, Inc.","Titan Pharmaceuticals, Inc.",,
5129,TTOO,EQUITY,86353144.0,165968000.0,NGM,-0.015,"T2 Biosystems, Inc.","T2 Biosystems, Inc.",,
5130,TTSH,EQUITY,343515744.0,51969100.0,NCM,2.945,"Tile Shop Holdings, Inc.","Tile Shop Holdings, Inc.",23.607143,
5131,TTWO,EQUITY,17511763968.0,115300000.0,NMS,31.767,"Take-Two Interactive Software, Inc.","Take-Two Interactive Software, ",31.406122,
5132,TUEM,EQUITY,96060504.0,85768304.0,NCM,0.686,Tuesday Morning Corporation,Tuesday Morning Corp.,,
5133,TUGC,EQUITY,57893220.0,5563770.0,NCM,0.857,TradeUP Global Corporation,TradeUP Global Corporation,,
5134,TUGCU,EQUITY,,,NCM,0.857,TradeUP Global Corporation,TradeUP Global Corporation,,
5135,TUGCW,EQUITY,,,NCM,,TradeUP Global Corporation,TradeUP Global Corporation Warrant,,
5136,TUR,ETF,327867520.0,15650000.0,NGM,,iShares MSCI Turkey ETF,iShares MSCI Turkey ETF,,
5137,TURN,EQUITY,69711936.0,10373800.0,NGM,10.678,180 Degree Capital Corp.,180 Degree Capital Corp.,2.7608874,
5138,TUSA,ETF,24032896.0,500002.0,NGM,40.621,First Trust Total US Market AlphaDEX ETF,First Trust Total US Market Alp,11.264495,0.008175784
5139,TUSK,EQUITY,105972904.0,46684100.0,NMS,10.202,"Mammoth Energy Services, Inc.","Mammoth Energy Services, Inc.",,0.0
5140,TVTX,EQUITY,1704542976.0,61226400.0,NGM,5.037,"Travere Therapeutics, Inc.","Travere Therapeutics, Inc.",,
5141,TVTY,EQUITY,1622389888.0,49751300.0,NMS,2.828,"Tivity Health, Inc.","Tivity Health, Inc.",13.765303,
5142,TW,EQUITY,20642807808.0,105130000.0,NMS,22.702,Tradeweb Markets Inc.,Tradeweb Markets Inc.,78.125,0.0036417432
5143,TWCB,EQUITY,380621472.0,16851600.0,NCM,6.902,Bilander Acquisition Corp.,Bilander Acquisition Corp.,,
5144,TWCBU,EQUITY,,,NCM,6.902,Bilander Acquisition Corp.,Bilander Acquisition Corp.,,
5145,TWCBW,EQUITY,,,NCM,-0.013,Bilander Acquisition Corp.,Bilander Acquisition Corp. Warrant,,
5146,TWIN,EQUITY,224723472.0,13599000.0,NMS,9.594,"Twin Disc, Incorporated","Twin Disc, Incorporated",,
5147,TWKS,EQUITY,6386098688.0,305116992.0,NMS,2.194,"Thoughtworks Holding, Inc.","Thoughtworks Holding, Inc.",,
5148,TWLV,EQUITY,432270400.0,35665000.0,NCM,-0.154,Twelve Seas Investment Company II,Twelve Seas Investment Company ,,
5149,TWLVU,EQUITY,,,NCM,-0.154,Twelve Seas Investment Company II,Twelve Seas Investment Company ,,
5150,TWLVW,EQUITY,,,NCM,0.004,Twelve Seas Investment Company II,Twelve Seas Investment Company II Warrant,,
5151,TWNK,EQUITY,3202043392.0,138376992.0,NCM,12.998,"Hostess Brands, Inc.","Hostess Brands, Inc.",36.964855,
5152,TWOU,EQUITY,1017523328.0,75372096.0,NMS,11.765,"2U, Inc.","2U, Inc.",,
5153,TWST,EQUITY,2626055680.0,49632500.0,NMS,11.734,Twist Bioscience Corporation,Twist Bioscience Corporation,,
5154,TXG,EQUITY,9061671936.0,91586000.0,NMS,7.174,"10x Genomics, Inc.","10x Genomics, Inc.",,
5155,TXMD,EQUITY,160410688.0,424928992.0,NMS,-0.135,"TherapeuticsMD, Inc.","TherapeuticsMD, Inc.",,
5156,TXN,EQUITY,168155611136.0,923526016.0,NMS,13.159,Texas Instruments Incorporated,Texas Instruments Incorporated,23.379559,0.022236757
5157,TXRH,EQUITY,5691389440.0,69645000.0,NMS,15.275,"Texas Roadhouse, Inc.","Texas Roadhouse, Inc.",27.059603,0.00955452
5158,TYME,EQUITY,60255232.0,172207008.0,NCM,0.531,"Tyme Technologies, Inc.","Tyme Technologies, Inc.",,
5159,TYRA,EQUITY,461764288.0,41265800.0,NMS,7.389,"Tyra Biosciences, Inc.","Tyra Biosciences, Inc.",,
5160,TZOO,EQUITY,80906760.0,12258600.0,NMS,0.158,Travelzoo,Travelzoo,16.793892,
5161,TZPS,EQUITY,352906240.0,28750000.0,NCM,-0.559,TZP Strategies Acquisition Corp.,TZP Strategies Acquisition Corp,,
5162,TZPSU,EQUITY,,,NCM,-0.559,TZP Strategies Acquisition Corp.,TZP Strategies Acquisition Corp,,
5163,TZPSW,EQUITY,,,NCM,,TZP Strategies Acquisition Corp.,TZP Strategies Acquisition Corp,,
5164,UAE,ETF,,,NGM,,iShares MSCI UAE ETF,iShares MSCI UAE ETF,,
5165,UAL,EQUITY,14823884800.0,323807008.0,NMS,16.772,"United Airlines Holdings, Inc.","United Airlines Holdings, Inc.",,
5166,UBCP,EQUITY,107634064.0,5976350.0,NCM,12.064,"United Bancorp, Inc.","United Bancorp, Inc.",10.842866,0.03205768
5167,UBFO,EQUITY,141525696.0,17010300.0,NMS,7.003,United Security Bancshares,United Security Bancshares,16.345776,0.053012047
5168,UBND,ETF,,,NGM,,Victory Portfolios II - VictoryShares ESG Core Plus Bond ETF,VictoryShares ESG Core Plus Bon,,
5169,UBOH,EQUITY,105665368.0,3275430.0,NGM,35.459,"United Bancshares, Inc.","United Bancshares, Inc.",8.53665,0.021455225
5170,UBSI,EQUITY,4777038848.0,136331008.0,NMS,34.397,"United Bankshares, Inc.","United Bankshares, Inc.",11.766287,0.04013761
5171,UBX,EQUITY,70423528.0,57724200.0,NMS,1.005,"Unity Biotechnology, Inc.","Unity Biotechnology, Inc.",,
5172,UCBI,EQUITY,3612762880.0,105853000.0,NMS,23.405,"United Community Banks, Inc.","United Community Banks, Inc.",11.120887,0.02183908
5173,UCBIO,EQUITY,,,NMS,23.405,"United Community Banks, Inc.","United Community Banks, Inc. - ",8.481167,0.029400386
5174,UCL,EQUITY,51379384.0,28386400.0,NGM,1.213,uCloudlink Group Inc.,uCloudlink Group Inc.,,
5175,UCRD,ETF,,,NGM,,Victory Portfolios II - VictoryShares ESG Corporate Bond ETF,VictoryShares ESG Corporate Bon,,
5176,UCTT,EQUITY,1817103104.0,44900000.0,NMS,17.817,"Ultra Clean Holdings, Inc.","Ultra Clean Holdings, Inc.",18.147982,
5177,UCYB,ETF,,,NGM,,ProShares Ultra Nasdaq Cybersecurity,ProShares Ultra Nasdaq Cybersec,,
5178,UDMY,EQUITY,1846578944.0,138944992.0,NMS,-7.021,"Udemy, Inc.","Udemy, Inc.",,
5179,UEIC,EQUITY,411786432.0,13101700.0,NMS,22.45,Universal Electronics Inc.,Universal Electronics Inc.,18.41242,
5180,UEPS,EQUITY,330008000.0,56996200.0,NMS,4.558,"Net 1 UEPS Technologies, Inc.","Net 1 UEPS Technologies, Inc.",,
5181,UFCS,EQUITY,801836352.0,25080900.0,NMS,32.476,"United Fire Group, Inc.","United Fire Group, Inc",57.39677,0.019311234
5182,UFO,ETF,,,NGM,,Procure ETF Trust II - Procure Space ETF,Procure Space ETF,,
5183,UFPI,EQUITY,4852003840.0,61887800.0,NMS,29.905,"UFP Industries, Inc.","UFP Industries, Inc.",10.586011,0.007452047
5184,UFPT,EQUITY,508444832.0,7531400.0,NCM,25.328,"UFP Technologies, Inc.","UFP Technologies, Inc.",30.423615,
5185,UG,EQUITY,104612672.0,4594320.0,NGM,2.545,"United-Guardian, Inc.","United-Guardian, Inc.",25.188053,0.037267078
5186,UGRO,EQUITY,112762696.0,10759800.0,NCM,4.536,"urban-gro, Inc.","urban-gro, Inc.",,
5187,UHAL,EQUITY,11455073280.0,19607800.0,NMS,291.042,AMERCO,Amerco,11.321022,
5188,UIHC,EQUITY,136098272.0,43205800.0,NCM,7.474,United Insurance Holdings Corp.,United Insurance Holdings Corp.,,0.07250755
5189,UK,EQUITY,26217030.0,77937696.0,NCM,21.335,Ucommune International Ltd.,Ucommune International Ltd,,
5190,UKOMW,EQUITY,,,NCM,,Ucommune International Ltd,Ucommune International Ltd,,
5191,ULBI,EQUITY,87800624.0,16080700.0,NGM,7.364,Ultralife Corporation,Ultralife Corporation,29.042555,
5192,ULCC,EQUITY,2559049216.0,216012992.0,NMS,2.673,"Frontier Group Holdings, Inc.","Frontier Group Holdings, Inc.",,
5193,ULH,EQUITY,526276192.0,26919500.0,NMS,10.692,"Universal Logistics Holdings, Inc.","Universal Logistics Holdings, I",7.135036,0.020843672
5194,ULTA,EQUITY,21010544640.0,54120200.0,NMS,36.677,"Ulta Beauty, Inc.","Ulta Beauty, Inc.",24.881113,
5195,UMBF,EQUITY,4720302592.0,48358800.0,NMS,64.374,UMB Financial Corporation,UMB Financial Corporation,10.99955,0.013688761
